Punto de Ingreso	Número de Análisis	NUMERO_ANALISIS	Fecha de Análisis	Número de Boletín	Campo	Lote	Descripcion	Especie	Cosecha	Descripción	Contenido Proteico	Grado	Factor	Gastos de Análisis	Gluten	Punto de Ingreso	Número de Análisis	Rubro de Análisis	Porcentaje	Bonificación	Rebaja	Descripción
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	24				Granos Ardidos y Danados por Calor
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	74	0,25			Total Danados
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	42	0,47			Granos Quebrados y/o Chuzos
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	26				Granos con Carbón
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	40				Granos Picados
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	75				Trébol de Olor
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	65	7,7		10,2	Proteína
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	66				Punta Negra por Carbón
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	58				Olores Comercialmente Objetables
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	37	4,44			Granos Panza Blanca
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	67				Punta Sombreada por Tierra
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	4	0,21			Calcinados
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	3				Brotados
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	21				Gluten Humedo
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	60				Otro Tipo
1	118307	0001 00118307	28/12/2016	1635	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		2	89,8	168		1	118307	84				Aptitud Panadera
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	52	0,12			Materias Extranas
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	70				Revolcado en Tierra
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	29				Granos Danados
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	61	79,9			Peso Hectolítrico
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	24				Granos Ardidos y Danados por Calor
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	74	0,16			Total Danados
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	42	0,39			Granos Quebrados y/o Chuzos
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	26				Granos con Carbón
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	40				Granos Picados
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	75				Trébol de Olor
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	65	7,8		9,8	Proteína
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	66				Punta Negra por Carbón
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	58				Olores Comercialmente Objetables
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	37	4,84			Granos Panza Blanca
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	67				Punta Sombreada por Tierra
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	4	0,16			Calcinados
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	3				Brotados
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	21				Gluten Humedo
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	60				Otro Tipo
1	118308	0001 00118308	28/12/2016	1633	1350		RUTA 51 KM 103	TRIG	1617	TRIGO COSECHA 16/17		1	90,2	168		1	118308	84				Aptitud Panadera
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	52	0,6			Materias Extranas
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	70				Revolcado en Tierra
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	29	0,1			Granos Danados
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	61	81,3			Peso Hectolítrico
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	24				Granos Ardidos y Danados por Calor
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	74	0,1			Total Danados
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	42	0,4			Granos Quebrados y/o Chuzos
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	26				Granos con Carbón
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	40				Granos Picados
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	75				Trébol de Olor
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	65	8,2		8,2	Proteína
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	66				Punta Negra por Carbón
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	58				Olores Comercialmente Objetables
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	37	28			Granos Panza Blanca
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	67				Punta Sombreada por Tierra
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	4				Calcinados
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	3				Brotados
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	21				Gluten Humedo
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	60	1			Otro Tipo
1	118323	0001 00118323	28/12/2016	1513	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		3	91,8	208		1	118323	84				Aptitud Panadera
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	52	0,7			Materias Extranas
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	70				Revolcado en Tierra
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	29	0,1			Granos Danados
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	61	80,3			Peso Hectolítrico
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	24				Granos Ardidos y Danados por Calor
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	74	0,1			Total Danados
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	42	0,2			Granos Quebrados y/o Chuzos
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	26				Granos con Carbón
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	40				Granos Picados
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	75				Trébol de Olor
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	65	8,3		7,8	Proteína
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	66				Punta Negra por Carbón
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	58				Olores Comercialmente Objetables
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	37	13,6			Granos Panza Blanca
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	67				Punta Sombreada por Tierra
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	4				Calcinados
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	3				Brotados
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	21				Gluten Humedo
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	60	1			Otro Tipo
1	118324	0001 00118324	28/12/2016	1509	180		LA ESTRELLA 	TRIG	1617	TRIGO COSECHA 16/17		2	92,2	208		1	118324	84				Aptitud Panadera
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	52				Materias Extranas
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	70				Revolcado en Tierra
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	29	1			Granos Danados
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	61	81			Peso Hectolítrico
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	24				Granos Ardidos y Danados por Calor
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	74				Total Danados
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	42				Granos Quebrados y/o Chuzos
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	26				Granos con Carbón
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	40				Granos Picados
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	75				Trébol de Olor
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	65	9,1		4,7	Proteína
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	66				Punta Negra por Carbón
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	58				Olores Comercialmente Objetables
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	37				Granos Panza Blanca
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	67				Punta Sombreada por Tierra
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	4				Calcinados
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	3				Brotados
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	21				Gluten Humedo
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	60				Otro Tipo
1	118325	0001 00118325	28/12/2016	1949	812		VERDUN (STA.CATALINA)	TRIG	1617	TRIGO COSECHA 16/17		1	95,3	100,5		1	118325	84				Aptitud Panadera
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	52				Materias Extranas
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	70				Revolcado en Tierra
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	29				Granos Danados
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	61	76			Peso Hectolítrico
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	24				Granos Ardidos y Danados por Calor
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	74				Total Danados
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	42				Granos Quebrados y/o Chuzos
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	26				Granos con Carbón
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	40				Granos Picados
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	75				Trébol de Olor
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	65	11			Proteína
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	66				Punta Negra por Carbón
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	58				Olores Comercialmente Objetables
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	37				Granos Panza Blanca
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	67				Punta Sombreada por Tierra
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	4				Calcinados
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	3				Brotados
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	21				Gluten Humedo
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	60				Otro Tipo
1	118350	0001 00118350	28/12/2016	1981	5653		OTTONELLO CHACRAS	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118350	84				Aptitud Panadera
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	52	0,08			Materias Extranas
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	70				Revolcado en Tierra
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	29	0,15			Granos Danados
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	61	80,8			Peso Hectolítrico
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	24				Granos Ardidos y Danados por Calor
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	74	0,15			Total Danados
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	42	0,73			Granos Quebrados y/o Chuzos
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	26				Granos con Carbón
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	40				Granos Picados
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	75				Trébol de Olor
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	65	9		5	Proteína
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	66				Punta Negra por Carbón
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	58				Olores Comercialmente Objetables
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	37	6,25			Granos Panza Blanca
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	67				Punta Sombreada por Tierra
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	4				Calcinados
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	3				Brotados
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	21				Gluten Humedo
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	60				Otro Tipo
1	118351	0001 00118351	28/12/2016	1559	545		DON ROBERTO - 	TRIG	1617	TRIGO COSECHA 16/17		2	95	168		1	118351	84				Aptitud Panadera
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	52				Materias Extranas
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	70				Revolcado en Tierra
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	29				Granos Danados
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	61	76			Peso Hectolítrico
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	24				Granos Ardidos y Danados por Calor
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	74				Total Danados
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	42				Granos Quebrados y/o Chuzos
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	26				Granos con Carbón
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	40				Granos Picados
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	75				Trébol de Olor
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	65	11			Proteína
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	66				Punta Negra por Carbón
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	58				Olores Comercialmente Objetables
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	37				Granos Panza Blanca
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	67				Punta Sombreada por Tierra
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	4				Calcinados
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	3				Brotados
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	21				Gluten Humedo
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	60				Otro Tipo
1	118352	0001 00118352	28/12/2016	1983	5650		BEGUERIE - MCC	TRIG	1617	TRIGO COSECHA 16/17	11	2	100			1	118352	84				Aptitud Panadera
1	118458	0001 00118458	28/12/2016	1519	359		SAN LUIS 	TRIG	1617	TRIGO COSECHA 16/17	9,8133	2	97,44	416		1	118458	52	0,32			Materias Extranas
1	118458	0001 00118458	28/12/2016	1519	359		SAN LUIS 	TRIG	1617	TRIGO COSECHA 16/17	9,8133	2	97,44	416		1	118458	70				Revolcado en Tierra
1	118458	0001 00118458	28/12/2016	1519	359		SAN LUIS 	TRIG	1617	TRIGO COSECHA 16/17	9,8133	2	97,44	416		1	118458	29	1,03			Granos Danados
1	118458	0001 00118458	28/12/2016	1519	359		SAN LUIS 	TRIG	1617	TRIGO COSECHA 16/17	9,8133	2	97,44	416		1	118458	61	79,52			Peso Hectolítrico
1	118458	0001 00118458	28/12/2016	1519	359		SAN LUIS 	TRIG	1617	TRIGO COSECHA 16/17	9,8133	2	97,44	416		1	118458	24				Granos Ardidos y Danados por Calor
1	118458	0001 00118458	28/12/2016	1519	359		SAN LUIS 	TRIG	1617	TRIGO COSECHA 16/17	9,8133	2	97,44	416		1	118458	74				Total Danados
