ANA_PUNTO_INGRESO	ANA_NUMERO_ANALISIS	NUMERO_ANALISIS	ANA_FECHA_ANALISIS	ANA_NUMERO_BOLETIN	ANA_CAMPO	ANA_LOTE	CAM_DESCRIPCION	ANA_ESPECIE	ANA_COSECHA	ECO_DESCRIPCION	ANA_CONTENIDO_PROTEICO	ANA_GRADO	ANA_FACTOR	ANA_IMPORTE_GASTOS	ANA_GLUTEN	ATI_PUNTO_INGRESO	ATI_NUMERO_ANALISIS	ATI_PUNTO_INGRESO_TICKET	ATI_NUMERO_TICKET	ATI_CERTIFICADO	NUMERO_TICKET	TIP_FECHA	TIP_KILOS_NETOS
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15215	Sí	0022 0000015215	29/09/2016 12:00:00 AM	30700
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15217	Sí	0022 0000015217	29/09/2016 12:00:00 AM	28880
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15219	Sí	0022 0000015219	29/09/2016 12:00:00 AM	30060
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15223	Sí	0022 0000015223	29/09/2016 12:00:00 AM	29860
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15285	Sí	0022 0000015285	01/10/2016 12:00:00 AM	30460
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15289	Sí	0022 0000015289	01/10/2016 12:00:00 AM	28700
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15293	Sí	0022 0000015293	01/10/2016 12:00:00 AM	29220
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15295	Sí	0022 0000015295	01/10/2016 12:00:00 AM	30040
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15305	Sí	0022 0000015305	01/10/2016 12:00:00 AM	31820
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15307	Sí	0022 0000015307	01/10/2016 12:00:00 AM	30340
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15315	Sí	0022 0000015315	02/10/2016 12:00:00 AM	30920
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15319	Sí	0022 0000015319	02/10/2016 12:00:00 AM	29220
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15323	Sí	0022 0000015323	02/10/2016 12:00:00 AM	28720
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15325	Sí	0022 0000015325	02/10/2016 12:00:00 AM	30020
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15327	Sí	0022 0000015327	02/10/2016 12:00:00 AM	29280
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15333	Sí	0022 0000015333	03/10/2016 12:00:00 AM	29100
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15341	Sí	0022 0000015341	03/10/2016 12:00:00 AM	30260
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15345	Sí	0022 0000015345	03/10/2016 12:00:00 AM	30800
1	116851	0001 00116851	13/10/2016	1349	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	4857,50		1	116851	22	15349	Sí	0022 0000015349	03/10/2016 12:00:00 AM	29140
1	116852	0001 00116852	18/10/2016	1794	7139		LOS CARDOS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116852	21	22794	Sí	0021 0000022794	18/10/2016 12:00:00 AM	29940
1	116853	0001 00116853	17/10/2016	1782	7049		LA MERCED	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116853	21	22776	Sí	0021 0000022776	17/10/2016 12:00:00 AM	29710
1	116853	0001 00116853	17/10/2016	1782	7049		LA MERCED	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116853	21	22778	Sí	0021 0000022778	17/10/2016 12:00:00 AM	29780
1	116853	0001 00116853	17/10/2016	1782	7049		LA MERCED	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116853	21	22780	Sí	0021 0000022780	17/10/2016 12:00:00 AM	30160
1	116853	0001 00116853	17/10/2016	1782	7049		LA MERCED	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116853	21	22782	Sí	0021 0000022782	17/10/2016 12:00:00 AM	29320
1	116854	0001 00116854	18/10/2016	1792	7021		SANTA ELENA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116854	21	22792	Sí	0021 0000022792	18/10/2016 12:00:00 AM	30190
1	116855	0001 00116855	15/10/2016	1514	37015		LA REVANCHA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116855	22	15510	Sí	0022 0000015510	15/10/2016 12:00:00 AM	29340
1	116855	0001 00116855	15/10/2016	1514	37015		LA REVANCHA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116855	22	15512	Sí	0022 0000015512	15/10/2016 12:00:00 AM	29640
1	116856	0001 00116856	16/10/2016	1564	37015		LA REVANCHA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116856	22	15514	Sí	0022 0000015514	16/10/2016 12:00:00 AM	29980
1	116857	0001 00116857	14/10/2016	1764	5646		PLANTA D ANGELO	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	116857	21	22764	Sí	0021 0000022764	14/10/2016 12:00:00 AM	29700
1	116858	0001 00116858	18/10/2016	1786	1341		LA CASA VIEJA - ( HECTOR DEPRATI)	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	116858	21	22786	Sí	0021 0000022786	18/10/2016 12:00:00 AM	28390
1	116859	0001 00116859	19/10/2016	1089	1184		VARESI	SORG	1516	SORGO COSECHA 15/16		1	100,0000			1	116859	1	78085	Sí	0001 0000078085	19/10/2016 12:00:00 AM	30892
1	116859	0001 00116859	19/10/2016	1089	1184		VARESI	SORG	1516	SORGO COSECHA 15/16		1	100,0000			1	116859	1	78086	Sí	0001 0000078086	19/10/2016 12:00:00 AM	30678
1	116859	0001 00116859	19/10/2016	1089	1184		VARESI	SORG	1516	SORGO COSECHA 15/16		1	100,0000			1	116859	1	78087	Sí	0001 0000078087	19/10/2016 12:00:00 AM	28901
1	116859	0001 00116859	19/10/2016	1089	1184		VARESI	SORG	1516	SORGO COSECHA 15/16		1	100,0000			1	116859	1	78088	Sí	0001 0000078088	19/10/2016 12:00:00 AM	30678
1	116859	0001 00116859	19/10/2016	1089	1184		VARESI	SORG	1516	SORGO COSECHA 15/16		1	100,0000			1	116859	1	78089	Sí	0001 0000078089	19/10/2016 12:00:00 AM	27710
1	116860	0001 00116860	17/10/2016	1784	5647		MOQUEHUA B	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	116860	21	22784	Sí	0021 0000022784	17/10/2016 12:00:00 AM	28736
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22640	Sí	0021 0000022640	01/10/2016 12:00:00 AM	27450
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22650	Sí	0021 0000022650	01/10/2016 12:00:00 AM	29117
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22652	Sí	0021 0000022652	01/10/2016 12:00:00 AM	30847
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22654	Sí	0021 0000022654	01/10/2016 12:00:00 AM	29252
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22656	Sí	0021 0000022656	01/10/2016 12:00:00 AM	28781
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22658	Sí	0021 0000022658	01/10/2016 12:00:00 AM	28343
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22660	Sí	0021 0000022660	01/10/2016 12:00:00 AM	27231
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22672	Sí	0021 0000022672	02/10/2016 12:00:00 AM	28665
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22692	Sí	0021 0000022692	04/10/2016 12:00:00 AM	29026
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22694	Sí	0021 0000022694	04/10/2016 12:00:00 AM	26603
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22696	Sí	0021 0000022696	04/10/2016 12:00:00 AM	28890
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22698	Sí	0021 0000022698	04/10/2016 12:00:00 AM	28473
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22700	Sí	0021 0000022700	04/10/2016 12:00:00 AM	27920
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22702	Sí	0021 0000022702	04/10/2016 12:00:00 AM	29970
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22704	Sí	0021 0000022704	04/10/2016 12:00:00 AM	30850
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22706	Sí	0021 0000022706	04/10/2016 12:00:00 AM	26402
1	116871	0001 00116871	10/10/2016	1728	7001		LA MIMOSA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116871	21	22728	Sí	0021 0000022728	07/10/2016 12:00:00 AM	28309
1	116872	0001 00116872	17/10/2016	1272	7131		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116872	21	22726	Sí	0021 0000022726	07/10/2016 12:00:00 AM	30120
1	116872	0001 00116872	17/10/2016	1272	7131		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116872	21	22734	Sí	0021 0000022734	11/10/2016 12:00:00 AM	29770
1	116872	0001 00116872	17/10/2016	1272	7131		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116872	21	22740	Sí	0021 0000022740	12/10/2016 12:00:00 AM	29810
1	116872	0001 00116872	17/10/2016	1272	7131		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116872	21	22766	Sí	0021 0000022766	14/10/2016 12:00:00 AM	30160
1	116872	0001 00116872	17/10/2016	1272	7131		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116872	21	22772	Sí	0021 0000022772	17/10/2016 12:00:00 AM	29890
1	116873	0001 00116873	10/10/2016	1712	7065		EL TINGLADO	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116873	21	22676	Sí	0021 0000022676	03/10/2016 12:00:00 AM	28645
1	116873	0001 00116873	10/10/2016	1712	7065		EL TINGLADO	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116873	21	22678	Sí	0021 0000022678	03/10/2016 12:00:00 AM	27882
1	116873	0001 00116873	10/10/2016	1712	7065		EL TINGLADO	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116873	21	22680	Sí	0021 0000022680	03/10/2016 12:00:00 AM	27947
1	116873	0001 00116873	10/10/2016	1712	7065		EL TINGLADO	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116873	21	22686	Sí	0021 0000022686	04/10/2016 12:00:00 AM	28572
1	116873	0001 00116873	10/10/2016	1712	7065		EL TINGLADO	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116873	21	22688	Sí	0021 0000022688	04/10/2016 12:00:00 AM	28559
1	116873	0001 00116873	10/10/2016	1712	7065		EL TINGLADO	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116873	21	22690	Sí	0021 0000022690	04/10/2016 12:00:00 AM	29393
1	116873	0001 00116873	10/10/2016	1712	7065		EL TINGLADO	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116873	21	22712	Sí	0021 0000022712	05/10/2016 12:00:00 AM	27742
1	116875	0001 00116875	18/10/2016	1790	7130		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116875	21	22736	Sí	0021 0000022736	11/10/2016 12:00:00 AM	28980
1	116875	0001 00116875	18/10/2016	1790	7130		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116875	21	22738	Sí	0021 0000022738	08/10/2016 12:00:00 AM	30030
1	116875	0001 00116875	18/10/2016	1790	7130		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116875	21	22742	Sí	0021 0000022742	12/10/2016 12:00:00 AM	29610
1	116875	0001 00116875	18/10/2016	1790	7130		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116875	21	22768	Sí	0021 0000022768	14/10/2016 12:00:00 AM	29420
1	116875	0001 00116875	18/10/2016	1790	7130		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116875	21	22774	Sí	0021 0000022774	17/10/2016 12:00:00 AM	29890
1	116875	0001 00116875	18/10/2016	1790	7130		EL CONTADOR	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116875	21	22790	Sí	0021 0000022790	18/10/2016 12:00:00 AM	29410
1	116887	0001 00116887	03/10/2016	1362	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		3	100,0000	335,00		1	116887	22	15331	Sí	0022 0000015331	03/10/2016 12:00:00 AM	28440
1	116887	0001 00116887	03/10/2016	1362	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		3	100,0000	335,00		1	116887	22	15362	Sí	0022 0000015362	03/10/2016 12:00:00 AM	32100
1	116888	0001 00116888	03/10/2016	1353	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	670,00		1	116888	22	15335	Sí	0022 0000015335	03/10/2016 12:00:00 AM	31820
1	116888	0001 00116888	03/10/2016	1353	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	670,00		1	116888	22	15337	Sí	0022 0000015337	03/10/2016 12:00:00 AM	32200
1	116888	0001 00116888	03/10/2016	1353	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	670,00		1	116888	22	15351	Sí	0022 0000015351	03/10/2016 12:00:00 AM	29780
1	116888	0001 00116888	03/10/2016	1353	30029		EL GUAYAIBI	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	670,00		1	116888	22	15353	Sí	0022 0000015353	03/10/2016 12:00:00 AM	29860
1	116889	0001 00116889	03/10/2016	1360	30064		LA CORONA ( C N B )	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	502,50		1	116889	22	15297	Sí	0022 0000015297	01/10/2016 12:00:00 AM	31220
1	116889	0001 00116889	03/10/2016	1360	30064		LA CORONA ( C N B )	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	502,50		1	116889	22	15358	Sí	0022 0000015358	03/10/2016 12:00:00 AM	28940
1	116889	0001 00116889	03/10/2016	1360	30064		LA CORONA ( C N B )	MAIZ	1516	MAIZ COSECHA 15/16		1	100,0000	502,50		1	116889	22	15360	Sí	0022 0000015360	03/10/2016 12:00:00 AM	29240
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15458	Sí	0022 0000015458	12/10/2016 12:00:00 AM	28605
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15460	Sí	0022 0000015460	12/10/2016 12:00:00 AM	29154
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15462	Sí	0022 0000015462	12/10/2016 12:00:00 AM	29340
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15464	Sí	0022 0000015464	12/10/2016 12:00:00 AM	28997
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15466	Sí	0022 0000015466	12/10/2016 12:00:00 AM	29750
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15472	Sí	0022 0000015472	13/10/2016 12:00:00 AM	29640
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15474	Sí	0022 0000015474	13/10/2016 12:00:00 AM	29443
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15476	Sí	0022 0000015476	13/10/2016 12:00:00 AM	27207
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15478	Sí	0022 0000015478	13/10/2016 12:00:00 AM	29660
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15480	Sí	0022 0000015480	13/10/2016 12:00:00 AM	30980
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15482	Sí	0022 0000015482	13/10/2016 12:00:00 AM	29532
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15484	Sí	0022 0000015484	13/10/2016 12:00:00 AM	29680
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15486	Sí	0022 0000015486	14/10/2016 12:00:00 AM	29196
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15488	Sí	0022 0000015488	14/10/2016 12:00:00 AM	30136
1	116890	0001 00116890	14/10/2016	1490	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116890	22	15490	Sí	0022 0000015490	14/10/2016 12:00:00 AM	29354
1	116891	0001 00116891	15/10/2016	1508	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116891	22	15492	Sí	0022 0000015492	14/10/2016 12:00:00 AM	30710
1	116891	0001 00116891	15/10/2016	1508	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116891	22	15494	Sí	0022 0000015494	14/10/2016 12:00:00 AM	30393
1	116891	0001 00116891	15/10/2016	1508	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116891	22	15496	Sí	0022 0000015496	14/10/2016 12:00:00 AM	30580
1	116891	0001 00116891	15/10/2016	1508	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116891	22	15498	Sí	0022 0000015498	14/10/2016 12:00:00 AM	29282
1	116891	0001 00116891	15/10/2016	1508	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116891	22	15500	Sí	0022 0000015500	14/10/2016 12:00:00 AM	27856
1	116891	0001 00116891	15/10/2016	1508	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116891	22	15502	Sí	0022 0000015502	14/10/2016 12:00:00 AM	29096
1	116891	0001 00116891	15/10/2016	1508	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116891	22	15506	Sí	0022 0000015506	15/10/2016 12:00:00 AM	28289
1	116891	0001 00116891	15/10/2016	1508	37003		LOS TOBAS	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116891	22	15508	Sí	0022 0000015508	15/10/2016 12:00:00 AM	23714
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15394	Sí	0022 0000015394	07/10/2016 12:00:00 AM	29520
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15396	Sí	0022 0000015396	07/10/2016 12:00:00 AM	30400
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15398	Sí	0022 0000015398	07/10/2016 12:00:00 AM	30620
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15408	Sí	0022 0000015408	08/10/2016 12:00:00 AM	29720
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15410	Sí	0022 0000015410	08/10/2016 12:00:00 AM	29980
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15420	Sí	0022 0000015420	09/10/2016 12:00:00 AM	25440
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15422	Sí	0022 0000015422	09/10/2016 12:00:00 AM	29620
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15424	Sí	0022 0000015424	09/10/2016 12:00:00 AM	29960
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15426	Sí	0022 0000015426	09/10/2016 12:00:00 AM	30340
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15428	Sí	0022 0000015428	09/10/2016 12:00:00 AM	30620
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15440	Sí	0022 0000015440	10/10/2016 12:00:00 AM	29120
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15442	Sí	0022 0000015442	10/10/2016 12:00:00 AM	31080
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15444	Sí	0022 0000015444	10/10/2016 12:00:00 AM	29560
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15446	Sí	0022 0000015446	11/10/2016 12:00:00 AM	30560
1	116892	0001 00116892	11/10/2016	1452	37016		CAMPO KOMAROUSKY	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116892	22	15452	Sí	0022 0000015452	11/10/2016 12:00:00 AM	29700
1	116893	0001 00116893	21/10/2016	1456	37001		LA CORONA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116893	22	15364	Sí	0022 0000015364	04/10/2016 12:00:00 AM	30140
1	116893	0001 00116893	21/10/2016	1456	37001		LA CORONA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116893	22	15366	Sí	0022 0000015366	05/10/2016 12:00:00 AM	28030
1	116893	0001 00116893	21/10/2016	1456	37001		LA CORONA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116893	22	15368	Sí	0022 0000015368	05/10/2016 12:00:00 AM	29462
1	116893	0001 00116893	21/10/2016	1456	37001		LA CORONA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116893	22	15370	Sí	0022 0000015370	05/10/2016 12:00:00 AM	29900
1	116893	0001 00116893	21/10/2016	1456	37001		LA CORONA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116893	22	15372	Sí	0022 0000015372	05/10/2016 12:00:00 AM	28962
1	116893	0001 00116893	21/10/2016	1456	37001		LA CORONA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116893	22	15374	Sí	0022 0000015374	05/10/2016 12:00:00 AM	29620
1	116893	0001 00116893	21/10/2016	1456	37001		LA CORONA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116893	22	15376	Sí	0022 0000015376	05/10/2016 12:00:00 AM	30733
1	116893	0001 00116893	21/10/2016	1456	37001		LA CORONA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116893	22	15378	Sí	0022 0000015378	05/10/2016 12:00:00 AM	30560
1	116893	0001 00116893	21/10/2016	1456	37001		LA CORONA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116893	22	15380	Sí	0022 0000015380	05/10/2016 12:00:00 AM	29992
1	116893	0001 00116893	21/10/2016	1456	37001		LA CORONA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	116893	22	15382	Sí	0022 0000015382	06/10/2016 12:00:00 AM	29537
